vehicle_day_id,Region,Fleet,Vehicle ID,Date,dist,runtime,idling_time,idling_mins,driving_time,SOC,energy,temp,tdiff,over65,ptemp,speed,Efficiency,Heater,elec_heat,region_NC,region_SC,region_RM
782,SC,SC1 IC,INTL01,8/17/2023,30.76,1.64,0.14,8.4,1.5,32.8,70.19,69.5,4.5,1,4.5,18.75609756,2.281859558,electric,1,0,1,0
783,SC,SC1 IC,INTL01,8/18/2023,26.46,1.27,0.05,3,1.22,26.4,56.5,65.3,0.3,1,0.3,20.83464567,2.135298564,electric,1,0,1,0
784,SC,SC1 IC,INTL01,8/22/2023,74.87,4.89,1.15,69,3.74,88,188.34,78.66666667,13.66666667,1,13.66666667,15.94048705,2.515560305,electric,1,0,1,0
785,SC,SC1 IC,INTL01,8/23/2023,57,3.08,0.16,9.6,2.92,68.4,146.38,77.43125,12.43125,1,12.43125,15.66756048,2.568070175,electric,1,0,1,0
786,SC,SC1 IC,INTL01,8/24/2023,51.83,2.98,0.47,28.2,2.51,68.8,147.24,74.5625,9.5625,1,9.5625,15.0742855,2.840825777,electric,1,0,1,0
787,SC,SC1 IC,INTL01,8/25/2023,76,3.88,0.44,26.4,3.44,94,201.16,73.86333333,8.86333333,1,8.863333333,16.57896531,2.646842105,electric,1,0,1,0
788,SC,SC1 IC,INTL01,8/28/2023,29.37,1.63,0.15,9,1.48,36.4,77.9,74.025,9.025,1,9.025,13.22242797,2.65236636,electric,1,0,1,0
789,SC,SC1 IC,INTL01,8/29/2023,74.6,4.43,0.68,40.8,3.75,92.8,198.59,84.59666667,19.59666667,1,19.59666667,15.43997254,2.662064343,electric,1,0,1,0
790,SC,SC1 IC,INTL01,8/30/2023,21.16,1.1,0.2,12,0.9,23.2,49.64,73.475,8.475,1,8.475,19.94827586,2.345935728,electric,1,0,1,0
791,SC,SC1 IC,INTL01,8/31/2023,51.77,2.97,0.46,27.6,2.51,69.2,148.1,76.60833333,11.60833333,1,11.60833333,16.93287167,2.860730153,electric,1,0,1,0
792,SC,SC1 IC,INTL01,9/1/2023,72.44,3.83,0.55,33,3.28,92,196.88,75.53333333,10.53333333,1,10.53333333,17.15608907,2.71783545,electric,1,0,1,0
793,SC,SC1 IC,INTL01,9/5/2023,77.88,4.11,0.34,20.4,3.77,88.8,190.03,72.37083333,7.37083333,1,7.370833333,16.46094762,2.440035953,electric,1,0,1,0
794,SC,SC1 IC,INTL01,9/6/2023,68.25,3.11,0.36,21.6,2.75,94,201.15,75.0875,10.0875,1,10.0875,21.44575173,2.947252747,electric,1,0,1,0
795,SC,SC1 IC,INTL01,9/7/2023,79.51,4.06,0.41,24.6,3.65,105.2,225.13,78.33055556,13.33055556,1,13.33055556,19.25619309,2.83146774,electric,1,0,1,0
796,SC,SC1 IC,INTL01,9/8/2023,76.31,3.75,0.28,16.8,3.47,101.2,216.56,81.745,16.745,1,16.745,19.60569867,2.837898047,electric,1,0,1,0
797,SC,SC1 IC,INTL01,9/11/2023,44.58,2.7,0.51,30.6,2.19,54,115.55,80.13333333,15.13333333,1,15.13333333,16.53216867,2.591969493,electric,1,0,1,0
798,SC,SC1 IC,INTL01,9/12/2023,74.99,4.28,0.48,28.8,3.8,86,184.05,76.45833333,11.45833333,1,11.45833333,16.47414897,2.454327244,electric,1,0,1,0
799,SC,SC1 IC,INTL01,9/13/2023,61.64,2.95,0.34,20.4,2.61,75.6,161.77,74.155,9.155,1,9.155,19.27275832,2.624432187,electric,1,0,1,0
800,SC,SC1 IC,INTL01,9/14/2023,31.66,1.47,0.09,5.4,1.38,40,85.6,68.94,3.94,1,3.94,17.85429559,2.7037271,electric,1,0,1,0
801,SC,SC1 IC,INTL01,9/15/2023,76.7,3.82,0.24,14.4,3.58,84,179.75,71.2825,6.2825,1,6.2825,18.95788349,2.343546284,electric,1,0,1,0
802,SC,SC1 IC,INTL01,9/18/2023,54.04,2.61,0.25,15,2.36,72.8,155.79,72.54375,7.54375,1,7.54375,16.68756337,2.882864545,electric,1,0,1,0
803,SC,SC1 IC,INTL01,9/19/2023,34.56,1.61,0.05,3,1.56,40.8,87.31,66.625,1.625,1,1.625,18.68662001,2.526331019,electric,1,0,1,0
804,SC,SC1 IC,INTL01,9/20/2023,101.41,5.03,0.71,42.6,4.32,108,231.11,74.4375,9.4375,1,9.4375,21.66605377,2.278966571,electric,1,0,1,0
805,SC,SC1 IC,INTL01,9/21/2023,79.56,4.26,0.58,34.8,3.68,92.4,197.73,71.7125,6.7125,1,6.7125,18.92185041,2.485294118,electric,1,0,1,0
806,SC,SC1 IC,INTL01,9/22/2023,86.23,4.56,0.6,36,3.96,94,201.14,67.80875,2.80875,1,2.80875,18.8726947,2.332598864,electric,1,0,1,0
807,SC,SC1 IC,INTL01,9/25/2023,104.97,5.3,0.68,40.8,4.62,108,231.13,73.99375,8.99375,1,8.99375,23.10194107,2.2018672,electric,1,0,1,0
808,SC,SC1 IC,INTL01,9/26/2023,32.95,1.77,0.14,8.4,1.63,33.6,71.9,65.75,0.75,1,0.75,17.11127558,2.182094082,electric,1,0,1,0
809,SC,SC1 IC,INTL01,9/27/2023,68.65,3.26,0.38,22.8,2.88,76.4,163.5,71.01666667,6.01666667,1,6.016666667,21.29446065,2.381646031,electric,1,0,1,0
810,SC,SC1 IC,INTL01,9/28/2023,33.17,1.83,0.09,5.4,1.74,35.6,76.18,65.95,0.95,1,0.95,16.12752626,2.296653603,electric,1,0,1,0
811,SC,SC1 IC,INTL01,9/29/2023,86.04,4.59,0.41,24.6,4.18,95.2,203.73,69.81833333,4.81833333,1,4.818333333,18.37433035,2.367852162,electric,1,0,1,0
812,SC,SC1 IC,INTL01,10/3/2023,77.63,4.48,0.6,36,3.88,89.2,190.89,70.085,5.085,1,5.085,16.70687692,2.458972047,electric,1,0,1,0
813,SC,SC1 IC,INTL01,10/4/2023,69.35,3.94,0.76,45.6,3.18,80.8,172.92,76.73333333,11.73333333,1,11.73333333,17.8886912,2.493439077,electric,1,0,1,0
814,SC,SC1 IC,INTL01,10/5/2023,67.3,3.49,0.32,19.2,3.17,77.2,165.2,83.09166667,18.09166667,1,18.09166667,17.81653045,2.454680535,electric,1,0,1,0
815,SC,SC1 IC,INTL01,10/18/2023,47.74,2.41,0.23,13.8,2.18,49.6,106.15,62.42833333,-2.57166667,0,0,16.79632691,2.223502304,electric,1,0,1,0
816,SC,SC1 IC,INTL01,10/20/2023,38.75,1.57,0.16,9.6,1.41,38,81.32,61.9,-3.1,0,0,24.61827563,2.098580645,electric,1,0,1,0
817,SC,SC1 IC,INTL01,10/24/2023,7.63,0.58,0.1,6,0.48,6.4,13.7,67.55,2.55,1,2.55,13.17241379,1.795543906,electric,1,0,1,0
818,SC,SC1 IC,INTL01,10/25/2023,39.3,1.87,0.3,18,1.57,39.6,84.74,64.675,-0.325,0,0,21.24718706,2.156234097,electric,1,0,1,0
819,SC,SC1 IC,INTL01,10/26/2023,39.86,2.24,0.28,16.8,1.96,46.4,99.3,70.475,5.475,1,5.475,17.17591806,2.491219267,electric,1,0,1,0
820,SC,SC1 IC,INTL01,10/27/2023,74.12,4.2,0.9,54,3.3,86,184.03,65.66458333,0.66458333,1,0.664583333,14.64960996,2.482865623,electric,1,0,1,0
821,SC,SC1 IC,INTL01,10/31/2023,51.94,2.75,0.46,27.6,2.29,60.4,129.25,54.075,-10.925,0,0,18.8254543,2.488448209,electric,1,0,1,0
822,SC,SC1 IC,INTL01,11/7/2023,74.8,3.95,0.55,33,3.4,89.2,190.89,64.16833333,-0.83166667,0,0,19.51548585,2.552005348,electric,1,0,1,0
823,SC,SC1 IC,INTL01,11/8/2023,64.02,2.8,0.42,25.2,2.38,80.4,172.05,60.33888889,-4.66111111,0,0,23.9710481,2.687441425,electric,1,0,1,0
824,SC,SC1 IC,INTL01,11/13/2023,83.73,4.64,1.01,60.6,3.63,98.8,211.43,65.95625,0.95625,1,0.95625,16.70986376,2.525140332,electric,1,0,1,0
825,SC,SC1 IC,INTL01,11/14/2023,63.58,3.33,0.71,42.6,2.62,78.8,168.63,64.3625,-0.6375,0,0,20.84923414,2.652249135,electric,1,0,1,0
826,SC,SC1 IC,INTL01,11/16/2023,44.34,2.3,0.33,19.8,1.97,45.2,96.73,68.16875,3.16875,1,3.16875,16.76422839,2.181551646,electric,1,0,1,0
827,SC,SC1 IC,INTL01,11/17/2023,68.6,4.18,1.13,67.8,3.05,85.2,182.33,68.0125,3.0125,1,3.0125,17.34872204,2.65787172,electric,1,0,1,0
828,SC,SC1 IC,INTL01,11/18/2023,12.33,0.5,0.05,3,0.45,14,29.95,68.38333333,3.38333333,1,3.383333333,19.32857143,2.429034874,electric,1,0,1,0
829,SC,SC1 IC,INTL02,10/12/2022,78.98,3.86,0.47,28.2,3.39,61.2,130.98,71.52738095,6.52738095,1,6.527380952,21.36294534,1.65839453,electric,1,0,1,0
830,SC,SC1 IC,INTL02,1/3/2023,41.95,2.85,0.63,37.8,2.22,41.2,88.17,54.8,-10.2,0,0,14.71929825,2.101787843,electric,1,0,1,0
831,SC,SC1 IC,INTL02,1/4/2023,28.78,1.07,0.08,4.8,0.99,20.8,44.51,67.65,2.65,1,2.65,26.89719626,1.546560111,electric,1,0,1,0
832,SC,SC1 IC,INTL02,1/6/2023,27.91,2.04,0.52,31.2,1.52,28.8,61.63,50.55,-14.45,0,0,14.4757085,2.208169115,electric,1,0,1,0
833,SC,SC1 IC,INTL02,1/9/2023,27.75,1.85,0.31,18.6,1.54,26.4,56.5,55.55,-9.45,0,0,16.65333333,2.036036036,electric,1,0,1,0
834,SC,SC1 IC,INTL02,1/10/2023,27.43,2.09,0.67,40.2,1.42,25.6,54.78,58.45,-6.55,0,0,13.12440191,1.997083485,electric,1,0,1,0
835,SC,SC1 IC,INTL02,1/31/2023,48.45,2.83,0.45,27,2.38,61.6,131.82,50.1875,-14.8125,0,0,11.63269642,2.720743034,electric,1,0,1,0
836,SC,SC1 IC,INTL02,2/1/2023,28.05,1.07,0.15,9,0.92,22,47.08,65.65,0.65,1,0.65,26.21495327,1.678431373,electric,1,0,1,0
837,SC,SC1 IC,INTL02,2/6/2023,36.48,2.57,0.73,43.8,1.84,34.8,74.47,51.875,-13.125,0,0,14.91159671,2.041392544,electric,1,0,1,0
838,SC,SC1 IC,INTL02,2/8/2023,28.9,0.86,0.05,3,0.81,25.6,54.78,71.85,6.85,1,6.85,33.60465116,1.89550173,electric,1,0,1,0
839,SC,SC1 IC,INTL02,2/9/2023,34.38,2.39,0.45,27,1.94,33.6,71.91,57.6,-7.4,0,0,14.84920863,2.091623037,electric,1,0,1,0
840,SC,SC1 IC,INTL02,2/10/2023,82.33,5.62,1.41,84.6,4.21,73.6,157.49,66,1,1,1,13.94046531,1.912911454,electric,1,0,1,0
841,SC,SC1 IC,INTL02,2/13/2023,77.88,5.22,1.35,81,3.87,72,154.08,56.10833333,-8.89166667,0,0,13.49275969,1.978428351,electric,1,0,1,0
842,SC,SC1 IC,INTL02,2/14/2023,49.88,3.1,0.66,39.6,2.44,50,107,55.85,-9.15,0,0,15.63610847,2.145148356,electric,1,0,1,0
843,SC,SC1 IC,INTL02,2/15/2023,28.45,1.1,0.12,7.2,0.98,23.2,49.65,61.05,-3.95,0,0,25.85454545,1.74516696,electric,1,0,1,0
844,SC,SC1 IC,INTL02,2/21/2023,76.89,4.89,1.04,62.4,3.85,68.8,147.24,57.84166667,-7.15833333,0,0,15.90496289,1.914943426,electric,1,0,1,0
845,SC,SC1 IC,INTL02,2/22/2023,54.18,2.65,0.47,28.2,2.18,54.8,117.27,54.4375,-10.5625,0,0,21.18249975,2.164451827,electric,1,0,1,0
846,SC,SC1 IC,INTL02,2/23/2023,48.1,2.69,0.67,40.2,2.02,51.6,110.42,48.525,-16.475,0,0,18.00022126,2.295634096,electric,1,0,1,0
847,SC,SC1 IC,INTL02,2/24/2023,30.55,1.65,0.42,25.2,1.23,31.2,66.77,51.925,-13.075,0,0,19.68093093,2.185597381,electric,1,0,1,0
848,SC,SC1 IC,INTL02,2/28/2023,18.9,1.23,0.25,15,0.98,18.4,39.38,54.05,-10.95,0,0,15.36585366,2.083597884,electric,1,0,1,0
849,SC,SC1 IC,INTL02,3/1/2023,30.7,1.04,0.02,1.2,1.02,31.2,66.77,53.5,-11.5,0,0,29.51923077,2.174918567,electric,1,0,1,0
850,SC,SC1 IC,INTL02,3/2/2023,49.57,3.15,0.63,37.8,2.52,38.8,83.04,58.875,-6.125,0,0,15.35698448,1.675206778,electric,1,0,1,0
851,SC,SC1 IC,INTL02,3/3/2023,19.03,1.63,0.52,31.2,1.11,20.4,43.66,50.9,-14.1,0,0,11.67484663,2.294272202,electric,1,0,1,0
852,SC,SC1 IC,INTL02,3/6/2023,18.36,1.29,0.21,12.6,1.08,16.4,35.1,55.4,-9.6,0,0,14.23255814,1.911764706,electric,1,0,1,0
853,SC,SC1 IC,INTL02,3/7/2023,13.13,1.23,0.15,9,1.08,10.8,23.11,54.15,-10.85,0,0,10.66666667,1.760091394,electric,1,0,1,0
854,SC,SC1 IC,INTL02,3/8/2023,36.8,1.84,0.29,17.4,1.55,32,68.48,57.25,-7.75,0,0,22.13390663,1.860869565,electric,1,0,1,0
855,SC,SC1 IC,INTL02,3/9/2023,68.01,4.36,0.87,52.2,3.49,53.2,113.85,61.475,-3.525,0,0,14.64308333,1.674018527,electric,1,0,1,0
856,SC,SC1 IC,INTL02,3/10/2023,18.7,1.51,0.34,20.4,1.17,19.6,41.94,58.2,-6.8,0,0,12.39072848,2.242780749,electric,1,0,1,0
857,SC,SC1 IC,INTL02,3/13/2023,18.43,1.27,0.22,13.2,1.05,19.2,41.09,56.05,-8.95,0,0,14.51181102,2.229517092,electric,1,0,1,0
858,SC,SC1 IC,INTL02,3/14/2023,17.85,1.28,0.22,13.2,1.06,16.8,35.95,60.55,-4.45,0,0,13.9453125,2.014005602,electric,1,0,1,0
859,SC,SC1 IC,INTL02,3/15/2023,50.17,3.03,0.69,41.4,2.34,44.4,95.02,60.25,-4.75,0,0,17.96789617,1.893960534,electric,1,0,1,0
860,SC,SC1 IC,INTL02,3/17/2023,49.57,3.2,0.73,43.8,2.47,35.6,76.18,64.05,-0.95,0,0,14.89322917,1.536816623,electric,1,0,1,0
861,SC,SC1 IC,INTL02,3/20/2023,24.24,1.42,0.32,19.2,1.1,19.6,41.94,62.68333333,-2.31666667,0,0,17.24074074,1.73019802,electric,1,0,1,0
862,SC,SC1 IC,INTL02,3/21/2023,25.9,2,0.48,28.8,1.52,27.6,59.06,54.4,-10.6,0,0,12.955,2.28030888,electric,1,0,1,0
863,SC,SC1 IC,INTL02,3/22/2023,29.28,1.2,0.19,11.4,1.01,27.6,59.06,63.3,-1.7,0,0,24.4,2.017076503,electric,1,0,1,0
864,SC,SC1 IC,INTL02,3/23/2023,45.1,2.94,0.84,50.4,2.1,43.2,92.44,54.59166667,-10.40833333,0,0,16.02432047,2.049667406,electric,1,0,1,0
865,SC,SC1 IC,INTL02,4/4/2023,74.52,4.67,1.09,65.4,3.58,66,141.24,58.98333333,-6.01666667,0,0,15.31060504,1.895330113,electric,1,0,1,0
866,SC,SC1 IC,INTL02,4/5/2023,29.18,1.2,0.25,15,0.95,22.8,48.79,64.55,-0.45,0,0,24.31666667,1.672035641,electric,1,0,1,0
867,SC,SC1 IC,INTL02,4/7/2023,59.93,3.73,0.99,59.4,2.74,54,115.56,62.65,-2.35,0,0,15.4529989,1.928249625,electric,1,0,1,0
868,SC,SC1 IC,INTL02,4/10/2023,74.03,4.32,0.91,54.6,3.41,59.2,126.69,63.95,-1.05,0,0,16.38382371,1.711333243,electric,1,0,1,0
869,SC,SC1 IC,INTL02,4/11/2023,74.1,4.69,0.98,58.8,3.71,57.6,123.26,62.55,-2.45,0,0,15.15558255,1.6634278,electric,1,0,1,0
870,SC,SC1 IC,INTL02,4/12/2023,48.03,2.17,0.18,10.8,1.99,44,94.16,59.525,-5.475,0,0,22.98824897,1.960441391,electric,1,0,1,0
871,SC,SC1 IC,INTL02,4/13/2023,59.27,3.56,0.7,42,2.86,54.4,116.42,56.375,-8.625,0,0,16.076913,1.964231483,electric,1,0,1,0
872,SC,SC1 IC,INTL02,4/17/2023,40.49,1.84,0.23,13.8,1.61,34,72.76,63.475,-1.525,0,0,14.0952381,1.79698691,electric,1,0,1,0
873,SC,SC1 IC,INTL02,4/18/2023,55.15,3.26,0.66,39.6,2.6,42.4,90.73,65.825,0.825,1,0.825,16.00803939,1.645149592,electric,1,0,1,0
874,SC,SC1 IC,INTL02,4/19/2023,29.45,1.11,0.13,7.8,0.98,21.2,45.37,69.25,4.25,1,4.25,26.53153153,1.54057725,electric,1,0,1,0
875,SC,SC1 IC,INTL02,4/20/2023,102.98,6.23,1.5,90,4.73,85.2,182.33,69.53888889,4.53888889,1,4.538888889,13.07007145,1.770537969,electric,1,0,1,0
876,SC,SC1 IC,INTL02,4/24/2023,55.15,3.29,0.86,51.6,2.43,43.6,93.31,68.4,3.4,1,3.4,16.04672619,1.691931097,electric,1,0,1,0
877,SC,SC1 IC,INTL02,4/25/2023,99.34,5.71,1.11,66.6,4.6,82.4,176.33,65.16111111,0.16111111,1,0.161111111,17.26713787,1.7750151,electric,1,0,1,0
878,SC,SC1 IC,INTL02,4/26/2023,69.54,3.2,0.21,12.6,2.99,56.8,121.55,65.475,0.475,1,0.475,23.65748904,1.747914869,electric,1,0,1,0
879,SC,SC1 IC,INTL02,4/27/2023,35.24,1.79,0.15,9,1.64,28.4,60.78,69.9,4.9,1,4.9,19.68715084,1.724744608,electric,1,0,1,0
880,SC,SC1 IC,INTL02,4/28/2023,54.62,3.07,0.61,36.6,2.46,44,94.16,67.3,2.3,1,2.3,16.92092175,1.723910655,electric,1,0,1,0
881,SC,SC1 IC,INTL02,5/1/2023,73.39,4.33,0.85,51,3.48,60.4,129.25,60.8,-4.2,0,0,14.65053704,1.76113912,electric,1,0,1,0
882,SC,SC1 IC,INTL02,5/2/2023,46.43,2.56,0.53,31.8,2.03,35.2,75.33,63.525,-1.475,0,0,17.92770178,1.622442386,electric,1,0,1,0
883,SC,SC1 IC,INTL02,5/3/2023,46.72,2.02,0.26,15.6,1.76,50.4,107.86,64.95,-0.05,0,0,23.12871287,2.30864726,electric,1,0,1,0
884,SC,SC1 IC,INTL02,5/4/2023,52.08,2.92,0.56,33.6,2.36,41.6,89.03,64.8,-0.2,0,0,17.20525085,1.709485407,electric,1,0,1,0
885,SC,SC1 IC,INTL02,5/5/2023,62.78,3.96,0.99,59.4,2.97,55.2,118.13,62.83333333,-2.16666667,0,0,15.69464266,1.881650207,electric,1,0,1,0
886,SC,SC1 IC,INTL02,5/9/2023,64.74,4.26,1.23,73.8,3.03,57.2,122.41,65.75,0.75,1,0.75,15.02067573,1.890793945,electric,1,0,1,0
887,SC,SC1 IC,INTL02,5/10/2023,73.49,4.56,1.22,73.2,3.34,64.4,137.82,63.725,-1.275,0,0,16.86886042,1.875357191,electric,1,0,1,0
888,SC,SC1 IC,INTL02,5/11/2023,41.05,3.01,0.74,44.4,2.27,39.6,84.74,60.55,-4.45,0,0,13.63787375,2.064311815,electric,1,0,1,0
889,SC,SC1 IC,INTL02,5/15/2023,46.67,1.93,0.13,7.8,1.8,46.8,100.14,59.83,-5.17,0,0,17.34588745,2.145703878,electric,1,0,1,0
890,SC,SC1 IC,INTL02,5/16/2023,64.5,3.68,0.73,43.8,2.95,58.4,124.97,67.2,2.2,1,2.2,18.24455116,1.93751938,electric,1,0,1,0
891,SC,SC1 IC,INTL02,5/17/2023,58.37,2.64,0.4,24,2.24,45.6,97.59,64.6,-0.4,0,0,24.65376984,1.671920507,electric,1,0,1,0
892,SC,SC1 IC,INTL02,5/18/2023,44.73,3.07,0.73,43.8,2.34,44.4,95.02,60.4,-4.6,0,0,7.808823529,2.124301364,electric,1,0,1,0
893,SC,SC1 IC,INTL02,5/19/2023,45.3,3.08,0.72,43.2,2.36,40.4,86.46,60.5,-4.5,0,0,14.70779221,1.908609272,electric,1,0,1,0
894,SC,SC1 IC,INTL02,5/22/2023,41.79,1.86,0.37,22.2,1.49,35.6,76.19,66.25,1.25,1,1.25,22.68102241,1.823163436,electric,1,0,1,0
895,SC,SC1 IC,INTL02,5/23/2023,29.5,1.44,0.19,11.4,1.25,24,51.36,63.1,-1.9,0,0,21.60878447,1.741016949,electric,1,0,1,0
896,SC,SC1 IC,INTL02,5/24/2023,75.55,4.51,1.13,67.8,3.38,67.2,143.8,62.775,-2.225,0,0,17.84737542,1.903375248,electric,1,0,1,0
897,SC,SC1 IC,INTL02,5/25/2023,89.08,5.03,1.08,64.8,3.95,77.2,165.21,67.65,2.65,1,2.65,18.82497242,1.854625056,electric,1,0,1,0
898,SC,SC1 IC,INTL02,5/30/2023,65.05,4.04,0.98,58.8,3.06,58,124.12,63.6,-1.4,0,0,17.73193994,1.908070715,electric,1,0,1,0
899,SC,SC1 IC,INTL02,5/31/2023,103.23,6.09,1.42,85.2,4.67,84.8,181.48,64.75833333,-0.24166667,0,0,15.57531918,1.758016081,electric,1,0,1,0
900,SC,SC1 IC,INTL02,6/1/2023,82.4,5.21,1.23,73.8,3.98,71.2,152.37,65.5,0.5,1,0.5,16.61952692,1.849150485,electric,1,0,1,0
901,SC,SC1 IC,INTL02,6/5/2023,65,4.09,0.98,58.8,3.11,58,124.12,65.325,0.325,1,0.325,16.79174661,1.909538462,electric,1,0,1,0
902,SC,SC1 IC,INTL02,6/6/2023,92.06,5.64,1.49,89.4,4.15,80.4,172.06,66.225,1.225,1,1.225,17.50649952,1.868998479,electric,1,0,1,0
903,SC,SC1 IC,INTL02,6/7/2023,107.19,5.92,1.36,81.6,4.56,91.6,196.02,67.25,2.25,1,2.25,18.72321352,1.828715365,electric,1,0,1,0
904,SC,SC1 IC,INTL02,6/8/2023,109.68,6.26,1.5,90,4.76,90,192.6,68.375,3.375,1,3.375,18.13872172,1.756017505,electric,1,0,1,0
905,SC,SC1 IC,INTL02,6/9/2023,86.72,5.46,1.48,88.8,3.98,73.6,157.5,66.7,1.7,1,1.7,15.65447243,1.816190037,electric,1,0,1,0
906,SC,SC1 IC,INTL02,6/13/2023,58.02,3.71,0.9,54,2.81,50.8,108.71,65.7625,0.7625,1,0.7625,12.17557562,1.873664254,electric,1,0,1,0
907,SC,SC1 IC,INTL02,6/14/2023,45.01,2.94,0.74,44.4,2.2,44.4,95.02,60.8,-4.2,0,0,15.30952381,2.111086425,electric,1,0,1,0
908,SC,SC1 IC,INTL02,6/15/2023,13.31,0.91,0.23,13.8,0.68,11.6,24.82,65.15,0.15,1,0.15,8.848101266,1.864763336,electric,1,0,1,0
909,SC,SC1 IC,INTL02,8/22/2023,34.64,2.43,0.55,33,1.88,32,68.48,67.075,2.075,1,2.075,12.9503029,1.976905312,electric,1,0,1,0
910,SC,SC1 IC,INTL02,8/24/2023,81.56,4.62,0.74,44.4,3.88,83.6,178.9,76.75833333,11.75833333,1,11.75833333,18.23213475,2.193477195,electric,1,0,1,0
911,SC,SC1 IC,INTL02,8/25/2023,66.28,4.05,0.89,53.4,3.16,64.4,137.82,71.755,6.755,1,6.755,16.97222283,2.07936029,electric,1,0,1,0
912,SC,SC1 IC,INTL02,8/28/2023,63.78,3.62,0.6,36,3.02,64.4,137.82,80.2,15.2,1,15.2,17.36497432,2.160865475,electric,1,0,1,0
913,SC,SC1 IC,INTL02,8/29/2023,63.79,3.85,0.64,38.4,3.21,64.8,138.68,81.4875,16.4875,1,16.4875,19.17241856,2.174008465,electric,1,0,1,0
914,SC,SC1 IC,INTL02,8/30/2023,94.65,5.16,0.84,50.4,4.32,101.2,216.56,78.22916667,13.22916667,1,13.22916667,19.25590633,2.288008452,electric,1,0,1,0
915,SC,SC1 IC,INTL02,8/31/2023,79.73,3.82,0.67,40.2,3.15,76.8,164.35,76.19166667,11.19166667,1,11.19166667,22.7173862,2.061331995,electric,1,0,1,0
916,SC,SC1 IC,INTL02,9/1/2023,64.39,3.68,0.52,31.2,3.16,56.8,121.55,74.6875,9.6875,1,9.6875,18.02436349,1.887715484,electric,1,0,1,0
917,SC,SC1 IC,INTL02,9/5/2023,69.44,3.68,0.48,28.8,3.2,66.8,142.95,73.07,8.07,1,8.07,19.33656259,2.058611751,electric,1,0,1,0
918,SC,SC1 IC,INTL02,9/7/2023,87.39,4.44,0.85,51,3.59,86.4,184.91,77.97,12.97,1,12.97,19.36393455,2.115917153,electric,1,0,1,0
919,SC,SC1 IC,INTL02,9/8/2023,40.25,2.27,0.39,23.4,1.88,35.6,76.19,68.08,3.08,1,3.08,14.43716377,1.892919255,electric,1,0,1,0
920,SC,SC1 IC,INTL02,9/11/2023,84.24,4.67,1.05,63,3.62,89.6,191.76,79.44666667,14.44666667,1,14.44666667,19.2287545,2.276353276,electric,1,0,1,0
921,SC,SC1 IC,INTL02,9/12/2023,90.79,5.04,0.8,48,4.24,108,231.12,78.73888889,13.73888889,1,13.73888889,18.66237875,2.545654808,electric,1,0,1,0
922,SC,SC1 IC,INTL02,9/13/2023,59.99,3.73,0.32,19.2,3.41,45.6,97.59,73.875,8.875,1,8.875,13.67666531,1.626771129,electric,1,0,1,0
923,SC,SC1 IC,INTL02,9/14/2023,11.79,0.43,0.08,4.8,0.35,11.6,24.82,74.3,9.3,1,9.3,27.44186047,2.105173876,electric,1,0,1,0
924,SC,SC1 IC,INTL02,9/18/2023,49.46,2.96,0.55,33,2.41,52.4,112.14,81.06,16.06,1,16.06,15.31062093,2.267286696,electric,1,0,1,0
925,SC,SC1 IC,INTL02,9/19/2023,83.86,4.84,0.73,43.8,4.11,94.4,202.02,71.275,6.275,1,6.275,16.72695332,2.409015025,electric,1,0,1,0
926,SC,SC1 IC,INTL02,9/20/2023,31.13,1.92,0.58,34.8,1.34,36,77.04,67.55,2.55,1,2.55,13.20991551,2.474783167,electric,1,0,1,0
927,SC,SC1 IC,INTL02,9/21/2023,88.63,4.71,0.82,49.2,3.89,105.6,225.98,70.73055556,5.73055556,1,5.730555556,18.1767019,2.549701004,electric,1,0,1,0
928,SC,SC1 IC,INTL02,9/22/2023,69.86,3.46,0.46,27.6,3,79.2,169.5,66.00833333,1.00833333,1,1.008333333,18.37789251,2.426281134,electric,1,0,1,0
929,SC,SC1 IC,INTL02,9/25/2023,31.5,1.74,0.4,24,1.34,37.2,79.62,63.22,-1.78,0,0,15.39732004,2.527619048,electric,1,0,1,0
930,SC,SC1 IC,INTL02,9/26/2023,68.5,3.78,0.57,34.2,3.21,81.2,173.77,71.05,6.05,1,6.05,16.41652874,2.536788321,electric,1,0,1,0
931,SC,SC1 IC,INTL02,9/27/2023,32.14,1.65,0.26,15.6,1.39,36.4,77.9,59.41,-5.59,0,0,14.69847754,2.423771002,electric,1,0,1,0
932,SC,SC1 IC,INTL02,9/29/2023,35.5,1.81,0.24,14.4,1.57,42.8,91.6,66.19,1.19,1,1.19,14.45508909,2.58028169,electric,1,0,1,0
933,SC,SC1 IC,INTL02,10/3/2023,28.83,1.85,0.34,20.4,1.51,32.8,70.18,76.275,11.275,1,11.275,11.15201958,2.434269858,electric,1,0,1,0
934,SC,SC1 IC,INTL02,10/13/2023,48.68,2.99,0.53,31.8,2.46,50.4,107.85,70.95,5.95,1,5.95,14.82122037,2.215488907,electric,1,0,1,0
935,SC,SC1 IC,INTL02,10/17/2023,31.73,1.88,0.18,10.8,1.7,26.8,57.37,61.19,-3.81,0,0,10.75349448,1.808068074,electric,1,0,1,0
936,SC,SC1 IC,INTL02,10/19/2023,61.56,3.05,0.38,22.8,2.67,70,149.8,70.69583333,5.69583333,1,5.695833333,16.90375,2.433398311,electric,1,0,1,0
